,kw8322228,kw8322392,kw8322393,kw8322445
0,1870.6174917330884,1844.7558887480552,1957.877207487865,1005.7231907488707
1,3950.457675995072,6032.903400275468,5451.61622216736,4544.195538563493
2,34.12764341601631,13.563452944095499,22.433891937934327,5.816970661665655
