,kw8322228,kw8322392,kw8322393,kw8322445
0,17.924239629925903,8.118444958181083,12.82828408283729,3.77571218055919
1,673.2074831225086,894.50583858609,860.8848263913848,571.4018519305979
2,3315.5047960999027,5487.230865645281,4836.613084370747,4286.4894728937725
